0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
0.011,20.605,0.011,33.292,8.185,5.867,8.631,8.946,15.418,8.514,5.527,16.386,9.579,5.883,7.371,9.01,6.592,4.296,6.563,9.551,5.976,6.292,5.063,1.805,5.25,2.444,4.915,0.112,2.624,0.986,0.014,25.075,0.029,36.789,9.984,7.621,13.034,12.394,17.038,11.087,6.076,18.454,9.852,6.709,8.298,9.441,8.671,4.605,7.588,12.249,8.132,7.355,6.036,1.884,6.065,4.365,7.206,0.182,2.637,1.313,0.008,19.653,0.013,29.787,6.595,5.028,8.274,7.859,13.719,7.603,5.034,15.287,9.293,5.088,6.74,8.573,6.451,4.021,5.698,8.831,5.651,5.314,4.66,1.739,4.701,2.221,4.35,0.093,2.613,0.705,0.014,21.741,0.012,36.674,9.732,7.068,9.6,10.296,17.001,9.666,6.067,17.481,9.842,6.689,8.075,9.431,7.048,4.6,7.564,10.566,6.616,7.336,5.506,1.881,5.868,2.955,5.707,0.142,2.636,1.308,0.005,19.115,0.018,27.707,5.42,4.505,8.619,7.449,12.441,7.137,4.603,14.572,9.156,4.55,6.246,8.249,6.617,3.808,4.99,8.827,5.635,4.483,4.471,1.679,4.268,2.273,4.199,0.083,2.603,0.448,0.013,21.648,0.01,37.258,9.666,6.623,9.079,10.084,17.018,9.375,5.913,17.476,9.993,6.721,7.912,9.429,6.756,4.539,7.313,10.66,6.275,7.086,5.486,1.853,5.703,2.658,5.509,0.128,2.632,1.192,0.127,112.941,0.021,329.861,91.922,80.608,45.211,80.005,155.075,92.397,61.551,135.007,70.85,67.054,63.276,54.238,56.087,23.044,84.005,117.003,38.261,36.033,56.807,24.606,58.292,44.541,76.873,2.459,11.411,27.592
0.009,18.191,0.018,24.949,7.756,6.044,5.472,11.713,13.1,13.608,12.742,12.363,12.16,8.09,9.514,8.651,7.976,4.327,4.327,2.558,1.365,3.809,0.961,1.709,0.0,0.0,0.0,0.0,0.0,0.0,0.013,19.025,0.024,26.559,8.889,6.948,6.312,12.564,14.297,14.714,13.412,13.863,13.204,8.443,9.974,9.126,9.378,4.722,5.216,3.292,1.975,5.223,1.28,2.277,0.0,0.0,0.0,0.0,0.0,0.0,0.007,16.996,0.014,22.767,6.349,4.776,4.398,10.542,11.693,12.088,11.781,10.426,11.004,7.581,8.989,8.23,6.628,3.916,3.563,1.944,0.822,2.615,0.687,1.222,0.0,0.0,0.0,0.0,0.0,0.0,0.013,18.993,0.024,26.501,8.844,6.915,6.279,12.53,14.264,14.673,13.387,13.813,13.178,8.43,9.961,9.118,9.348,4.714,5.203,3.275,1.958,5.195,1.275,2.269,0.0,0.0,0.0,0.0,0.0,0.0,0.004,16.33,0.011,21.527,5.661,4.055,3.859,9.931,10.746,11.23,11.247,9.262,10.179,7.299,8.626,7.857,5.608,3.605,2.868,1.542,0.518,1.701,0.437,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.011,19.613,0.023,27.556,9.744,7.536,6.942,13.221,14.566,15.423,13.888,14.564,13.306,8.699,10.047,8.974,9.242,4.709,4.889,3.23,2.027,4.933,1.162,2.067,0.0,0.0,0.0,0.0,0.0,0.0,0.11,74.622,0.122,145.817,64.417,57.259,52.553,60.854,63.211,94.644,73.985,89.674,45.487,48.452,57.529,27.883,49.536,19.526,23.386,26.566,6.023,44.376,3.845,47.862,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17.741,0.013,25.805,6.3,8.097,5.812,6.89,7.628,6.878,8.489,9.073,6.487,10.946,3.892,4.323,8.853,5.823,6.204,2.967,4.105,4.331,5.354,1.442,1.763,0.253,1.013,1.012,1.053,0.06,0.0,22.614,0.034,28.601,7.202,8.846,9.498,8.149,10.516,7.399,12.852,10.847,10.141,12.191,4.908,5.06,9.661,6.309,7.799,3.282,6.035,6.193,6.823,1.836,1.941,0.367,1.346,2.317,1.259,0.079,0.0,16.497,0.016,23.054,5.362,7.239,5.451,6.534,6.18,6.121,7.042,7.572,5.292,9.735,3.717,3.569,8.043,5.319,4.982,2.952,3.56,4.037,4.841,1.156,1.625,0.17,0.73,1.066,0.943,0.043,0.0,19.276,0.014,28.49,7.176,8.769,6.695,7.337,9.398,7.379,10.578,10.684,8.032,12.134,4.117,5.022,9.637,6.222,7.656,3.004,4.837,4.904,6.078,1.786,1.925,0.361,1.338,1.16,1.19,0.079,0.0,15.639,0.021,21.247,4.657,6.703,5.691,6.436,5.137,5.704,6.158,6.607,4.683,8.833,3.795,3.016,7.414,5.021,3.904,2.971,3.457,4.021,4.506,0.903,1.501,0.103,0.472,1.326,0.856,0.027,0.0,18.96,0.013,28.8,7.183,9.182,6.641,7.286,9.37,7.786,10.734,11.028,8.287,12.174,4.176,5.063,9.595,6.461,7.448,2.995,4.788,4.62,5.758,1.657,1.866,0.321,1.221,1.013,1.135,0.072,0.0,70.734,0.024,182.537,56.29,55.791,42.95,42.136,92.583,44.633,108.547,97.352,31.912,60.893,24.22,56.406,82.563,19.834,57.491,7.328,36.578,17.341,28.581,8.519,7.649,2.8,6.99,2.918,3.512,0.416
0.023,10.334,0.023,16.349,3.336,7.873,1.8,4.67,4.107,2.379,2.136,5.677,4.225,0.356,2.989,2.169,1.388,1.714,0.675,0.733,0.569,0.754,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,10.759,0.041,17.63,4.342,9.66,2.065,5.934,5.158,2.735,2.161,6.772,4.965,0.437,3.541,3.108,1.506,2.39,0.787,0.976,0.75,1.31,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,9.776,0.012,14.958,2.431,6.211,1.486,3.679,3.116,2.073,2.114,4.59,3.599,0.288,2.374,1.382,1.311,1.188,0.512,0.524,0.396,0.398,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,10.745,0.041,17.599,4.326,9.622,2.058,5.912,5.139,2.73,2.16,6.747,4.951,0.435,3.527,3.088,1.504,2.38,0.783,0.973,0.746,1.301,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,9.437,0.005,13.956,1.641,4.982,1.278,2.933,2.291,1.793,2.094,3.77,3.116,0.242,1.937,0.84,1.259,0.751,0.422,0.333,0.295,0.172,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,10.963,0.034,17.714,4.05,9.48,2.134,5.535,4.936,2.604,2.153,6.734,4.808,0.428,3.601,2.994,1.459,2.132,0.871,0.886,0.758,1.087,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,48.755,1.133,99.76,28.119,117.393,27.418,42.5,65.445,33.048,11.908,49.188,37.373,4.517,12.607,23.467,11.547,25.093,2.25,8.541,1.935,5.277,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016,10.191,0.006,15.057,4.942,4.985,0.873,4.188,3.857,2.107,4.899,3.283,4.133,3.309,2.234,2.337,2.202,1.055,2.742,1.672,1.412,0.93,2.85,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.022,10.653,0.01,16.5,6.349,6.095,0.913,4.583,4.294,2.329,5.472,3.383,4.78,4.071,2.245,2.956,2.338,1.24,3.162,2.218,1.959,0.94,3.796,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.012,9.54,0.003,13.395,3.57,3.883,0.814,3.704,3.394,1.916,4.155,3.144,3.436,2.664,2.219,1.691,2.113,0.922,2.301,1.219,0.949,0.921,2.037,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.022,10.635,0.01,16.461,6.315,6.072,0.911,4.571,4.284,2.326,5.453,3.379,4.76,4.053,2.244,2.94,2.336,1.237,3.153,2.204,1.949,0.94,3.782,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.007,9.172,0.002,12.265,2.636,3.019,0.782,3.404,3.05,1.741,3.699,3.067,3.048,2.234,2.211,1.249,2.055,0.828,1.97,0.965,0.582,0.913,1.295,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.961,0.008,16.776,6.376,5.977,0.943,4.738,4.297,2.247,5.732,3.45,4.978,4.003,2.252,3.043,2.284,1.176,3.155,2.225,1.831,0.936,3.446,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.189,50.197,0.039,112.032,71.836,49.309,5.227,29.642,26.575,8.185,59.168,16.794,33.839,32.115,5.491,12.374,12.184,12.422,17.963,9.494,37.609,6.119,56.509,0.014,0.0,0.0,0.0,0.0,0.0,0.0
0.022,11.594,0.008,23.879,8.584,5.051,3.319,4.015,9.772,4.511,4.193,4.743,3.036,4.984,1.876,3.385,3.022,2.282,2.634,3.091,2.242,1.888,3.057,2.812,1.517,0.0,0.0,0.0,0.0,0.0,0.029,11.827,0.014,25.204,10.121,6.735,4.096,4.41,11.173,5.261,4.628,5.391,3.278,5.641,1.898,3.902,3.231,3.016,2.673,3.796,2.58,1.931,3.929,3.824,2.167,0.0,0.0,0.0,0.0,0.0,0.015,11.291,0.004,22.343,7.258,3.611,2.523,3.684,8.267,3.757,3.627,3.889,2.795,4.38,1.856,2.906,2.767,1.654,2.592,2.488,1.952,1.851,2.309,2.113,1.017,0.0,0.0,0.0,0.0,0.0,0.029,11.819,0.014,25.168,10.098,6.702,4.076,4.401,11.14,5.246,4.613,5.367,3.271,5.629,1.898,3.891,3.224,3.003,2.673,3.779,2.575,1.931,3.916,3.808,2.156,0.0,0.0,0.0,0.0,0.0,0.01,11.121,0.002,21.312,6.053,2.516,1.985,3.455,7.161,3.166,3.31,3.418,2.651,3.865,1.84,2.538,2.602,1.136,2.561,2.111,1.689,1.817,1.626,1.614,0.608,0.0,0.0,0.0,0.0,0.0,0.026,11.967,0.012,25.484,9.566,6.414,4.215,4.361,11.221,5.188,4.867,5.771,3.317,5.475,1.893,3.813,3.296,2.818,2.674,3.775,2.458,1.915,3.607,3.425,1.918,0.0,0.0,0.0,0.0,0.0,0.25,66.744,0.07,154.346,101.87,76.193,38.665,44.337,101.14,60.441,58.021,52.171,30.643,35.076,28.001,48.496,20.817,39.234,14.357,15.263,6.462,5.825,37.881,18.662,49.339,0.0,0.0,0.0,0.0,0.0
0.017,10.878,0.151,14.973,2.312,6.029,4.043,5.914,7.966,2.522,6.745,4.857,0.721,4.082,1.143,7.228,1.74,4.144,2.63,1.496,2.668,0.414,1.255,0.001,0.376,0.0,0.0,0.0,0.0,0.0,0.023,11.855,0.153,16.717,2.473,7.27,5.529,6.274,10.196,3.051,8.029,5.608,0.781,4.408,1.181,9.336,1.743,4.802,2.735,1.759,4.107,0.504,1.449,0.001,0.438,0.0,0.0,0.0,0.0,0.0,0.012,9.835,0.149,13.2,2.093,4.914,2.894,5.392,5.934,2.02,5.429,4.146,0.637,3.702,1.106,5.535,1.737,3.487,2.525,1.27,1.574,0.309,1.093,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.023,11.83,0.153,16.675,2.467,7.249,5.502,6.26,10.154,3.039,7.994,5.592,0.779,4.399,1.18,9.294,1.743,4.789,2.733,1.755,4.076,0.502,1.444,0.001,0.436,0.0,0.0,0.0,0.0,0.0,0.008,9.102,0.148,11.977,1.966,3.957,2.048,5.105,4.303,1.643,4.597,3.607,0.59,3.444,1.086,4.425,1.735,2.969,2.443,1.064,0.922,0.237,0.985,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.021,11.957,0.153,16.749,2.566,6.939,5.078,6.541,9.742,3.027,8.188,5.527,0.82,4.475,1.187,8.886,1.742,4.732,2.722,1.662,3.856,0.523,1.43,0.001,0.485,0.0,0.0,0.0,0.0,0.0,0.201,58.299,0.287,117.185,14.784,61.062,75.802,23.465,99.406,18.761,55.215,32.54,2.993,27.479,8.029,83.819,7.659,21.71,9.712,3.833,43.301,2.298,2.845,0.002,0.376,0.0,0.0,0.0,0.0,0.0
0.02,12.705,0.004,26.2,1.86,2.28,2.984,2.786,16.116,0.763,3.295,10.704,4.934,5.01,0.512,7.612,1.981,6.825,3.667,3.859,5.931,0.859,2.448,1.856,2.11,0.696,1.91,1.141,0.923,0.0,0.026,13.167,0.008,27.481,2.13,2.788,3.784,3.375,18.336,0.859,3.679,12.268,5.632,5.063,0.592,8.545,2.262,7.697,3.968,4.313,7.223,1.006,2.856,1.922,2.485,0.718,2.268,1.397,1.229,0.0,0.014,12.094,0.002,24.564,1.557,1.813,2.305,2.279,13.921,0.63,2.883,9.221,4.172,4.942,0.44,6.947,1.675,6.076,3.409,3.468,4.853,0.733,2.098,1.8,1.788,0.677,1.612,0.92,0.66,0.0,0.026,13.149,0.008,27.44,2.123,2.779,3.767,3.366,18.287,0.856,3.67,12.226,5.61,5.061,0.591,8.527,2.255,7.684,3.964,4.306,7.193,1.004,2.85,1.921,2.479,0.718,2.262,1.393,1.225,0.0,0.009,11.772,0.001,23.559,1.344,1.414,1.822,1.818,12.276,0.554,2.58,8.363,3.749,4.903,0.378,6.546,1.453,5.393,3.172,3.112,4.151,0.618,1.779,1.748,1.494,0.661,1.346,0.719,0.419,0.0,0.024,13.495,0.006,28.031,2.165,2.658,3.675,3.16,18.28,0.919,3.692,12.415,5.856,5.092,0.57,8.287,2.28,7.375,3.857,4.149,7.119,0.952,2.706,1.897,2.346,0.71,2.134,1.302,1.116,0.0,0.229,97.517,0.034,217.471,21.575,31.168,48.285,56.049,209.768,8.057,30.219,163.759,76.187,52.734,5.001,107.233,29.814,44.569,56.714,55.469,89.265,10.485,29.874,18.055,34.309,4.813,10.206,18.23,8.726,0.0
0.006,12.258,0.009,21.176,8.008,6.989,5.096,8.508,7.419,5.536,5.078,7.641,3.228,8.512,4.246,5.276,2.481,5.563,6.287,2.478,3.386,5.745,3.421,3.869,3.133,1.866,1.235,0.63,0.001,0.0,0.007,16.828,0.023,24.051,10.665,8.293,8.785,9.775,8.982,6.372,8.286,9.331,5.272,9.823,5.151,7.563,2.524,7.195,7.383,2.95,3.84,10.777,7.945,6.607,5.403,2.076,1.341,0.63,0.001,0.0,0.004,11.184,0.01,18.667,5.999,5.665,4.498,8.199,6.05,4.949,4.011,6.158,2.902,7.393,3.762,4.39,2.459,4.904,5.418,2.339,3.084,4.607,2.611,3.192,2.697,1.599,1.084,0.63,0.001,0.0,0.007,13.507,0.01,23.861,10.431,8.172,6.254,9.01,8.912,6.229,6.27,9.169,3.663,9.682,4.714,6.361,2.509,6.463,7.246,2.642,3.763,7.647,4.855,4.984,4.024,2.059,1.337,0.63,0.001,0.0,0.003,10.552,0.014,17.094,4.271,4.73,4.391,8.116,4.87,4.614,3.601,5.213,3.067,6.487,3.485,4.064,2.447,4.42,4.684,2.265,2.848,3.954,2.249,2.965,2.625,1.442,0.999,0.63,0.001,0.0,0.007,13.462,0.008,24.08,10.018,8.533,6.089,9.033,8.622,6.574,6.76,9.595,3.775,9.773,4.829,6.452,2.509,6.212,7.295,2.681,3.816,6.839,4.729,4.682,3.751,2.194,1.414,0.63,0.001,0.0,0.065,77.211,0.014,219.957,117.721,69.871,53.062,99.048,119.598,39.646,62.509,102.404,12.771,99.069,42.622,54.158,15.099,60.45,79.635,19.227,36.809,81.53,33.058,61.829,49.062,10.2,7.783,2.519,0.003,0.0
0.012,18.396,0.317,13.222,5.957,3.973,1.156,7.637,3.543,7.226,4.872,4.01,5.152,5.122,2.295,2.95,4.417,2.775,2.285,3.52,1.374,1.907,2.238,1.171,1.008,0.882,0.0,0.0,0.0,0.0,0.016,19.181,0.355,14.907,6.764,4.709,1.241,8.858,3.807,8.481,5.913,4.656,5.893,6.689,2.784,2.965,4.934,3.123,2.822,3.935,1.817,2.183,2.629,1.183,1.342,0.899,0.0,0.0,0.0,0.0,0.009,17.284,0.264,11.067,5.183,3.155,1.071,6.296,3.239,5.96,3.797,3.421,4.4,3.822,1.69,2.937,3.779,2.343,1.746,2.918,0.957,1.575,1.903,1.161,0.72,0.867,0.0,0.0,0.0,0.0,0.016,19.151,0.354,14.853,6.74,4.688,1.239,8.819,3.8,8.449,5.89,4.638,5.875,6.658,2.764,2.965,4.913,3.112,2.808,3.919,1.804,2.174,2.623,1.183,1.338,0.898,0.0,0.0,0.0,0.0,0.006,16.666,0.235,9.73,4.749,2.617,1.021,5.502,3.03,5.107,2.977,3.088,3.869,2.917,1.403,2.926,3.47,2.067,1.397,2.586,0.724,1.378,1.597,1.151,0.458,0.854,0.0,0.0,0.0,0.0,0.015,19.73,0.379,15.614,6.896,4.852,1.258,9.325,3.855,8.56,5.87,4.723,5.91,6.354,3.171,2.96,5.325,3.243,2.874,4.242,1.883,2.288,2.484,1.179,1.219,0.892,0.0,0.0,0.0,0.0,0.144,53.423,2.393,53.742,32.278,21.425,5.728,55.659,9.059,38.721,29.783,12.142,31.24,45.079,9.57,9.806,19.427,8.975,20.935,21.61,4.716,12.107,2.925,2.679,6.895,1.189,0.0,0.0,0.0,0.0
0.011,12.36,0.336,22.156,6.654,6.028,4.338,8.218,7.936,8.811,5.035,12.134,3.681,9.05,3.211,5.949,6.656,2.352,6.198,2.667,5.064,0.161,3.177,0.606,1.834,0.203,0.732,0.0,0.0,0.0,0.015,12.922,0.426,23.668,7.953,7.46,8.678,11.431,8.713,9.185,7.185,13.408,3.933,9.368,3.475,7.966,12.291,2.922,10.147,3.264,7.567,0.187,5.071,0.708,2.216,0.683,2.521,0.0,0.0,0.0,0.008,11.602,0.223,20.264,5.295,4.548,4.121,7.034,7.027,8.367,4.837,10.777,3.324,8.715,2.916,5.382,6.072,1.83,5.595,2.031,4.329,0.123,2.782,0.46,1.405,0.167,0.605,0.0,0.0,0.0,0.015,12.887,0.421,23.554,7.921,7.423,5.299,9.751,8.691,9.174,5.492,13.32,3.918,9.361,3.454,6.733,7.932,2.891,7.25,3.172,5.873,0.186,3.685,0.703,2.132,0.296,1.075,0.0,0.0,0.0,0.005,11.204,0.17,19.136,4.33,3.581,4.072,6.313,6.412,8.086,4.825,9.911,3.129,8.477,2.745,5.105,5.99,1.54,5.34,1.74,4.022,0.102,2.594,0.379,1.173,0.156,0.567,0.0,0.0,0.0,0.014,13.327,0.497,24.322,8.056,7.627,4.959,9.639,8.88,9.309,5.534,13.681,4.11,9.391,3.559,6.853,8.037,2.989,7.283,3.611,6.205,0.207,3.847,0.783,2.361,0.3,1.088,0.0,0.0,0.0,0.134,77.284,3.027,171.641,92.655,74.438,67.544,90.179,78.556,61.785,36.489,124.194,25.66,76.102,39.773,62.564,50.884,32.633,65.339,29.549,39.024,1.515,31.193,7.256,14.461,2.438,9.03,0.0,0.0,0.0
0.0,13.801,0.01,22.348,5.143,6.805,6.521,8.099,7.704,6.437,10.365,7.633,5.983,9.827,5.229,7.645,9.028,6.464,5.002,3.423,4.88,1.225,1.476,1.211,2.053,0.482,0.508,0.0,0.264,0.832,0.0,18.704,0.019,25.931,6.266,7.937,10.238,9.704,9.587,7.012,13.516,9.026,8.925,11.165,6.919,8.744,10.053,8.189,6.797,4.72,6.125,2.03,1.783,2.052,3.458,1.236,0.676,0.0,0.675,1.108,0.0,12.255,0.011,18.886,3.924,5.16,5.683,7.045,5.936,5.603,8.698,6.029,5.235,8.326,4.654,6.727,8.001,5.524,4.166,3.305,3.7,1.08,1.115,1.159,1.897,0.557,0.363,0.0,0.305,0.595,0.0,15.494,0.011,25.829,6.233,7.893,7.603,8.939,9.541,6.99,11.648,8.978,6.784,11.129,5.966,8.594,10.024,7.617,6.051,3.637,6.064,1.464,1.775,1.391,2.336,0.522,0.673,0.0,0.286,1.104,0.0,11.251,0.013,16.758,3.07,4.256,5.89,6.614,4.759,5.144,7.962,5.183,5.167,7.302,4.538,6.092,7.238,4.939,3.47,3.343,3.018,1.078,0.872,1.232,2.032,0.758,0.231,0.0,0.414,0.378,0.0,15.383,0.01,26.253,6.372,8.782,8.089,9.429,9.595,7.44,12.432,9.699,7.008,11.405,6.013,8.566,10.011,7.422,5.659,3.589,6.354,1.388,1.854,1.273,2.304,0.455,0.614,0.0,0.25,1.006,0.001,77.218,0.026,213.297,76.884,40.848,49.402,72.886,90.383,39.674,68.647,77.909,45.393,70.206,52.602,53.133,67.913,55.833,33.631,11.871,75.773,10.667,9.318,15.582,14.34,0.984,5.897,0.0,0.244,5.821
0.0,12.688,0.005,18.296,6.023,5.355,2.823,4.58,4.314,5.269,7.658,2.266,6.256,8.766,2.0,3.908,4.81,5.778,4.339,3.053,2.761,2.836,2.544,0.021,2.593,1.148,3.947,2.691,1.587,3.25,0.0,13.873,0.006,22.809,7.325,6.216,4.714,6.181,4.873,9.601,8.478,2.761,7.223,12.545,2.069,4.44,8.465,7.788,7.137,3.178,2.921,3.196,2.642,0.022,2.758,1.154,5.066,2.859,1.673,3.401,0.0,11.36,0.005,16.397,4.91,4.247,2.548,3.962,3.688,5.476,6.799,1.717,5.645,7.305,1.903,3.147,4.737,4.847,3.556,2.872,2.563,2.375,2.406,0.019,2.352,1.142,3.002,2.448,1.512,3.032,0.0,13.813,0.005,20.18,7.156,6.145,3.251,5.333,4.834,5.606,8.453,2.744,6.871,10.441,2.064,4.419,5.41,6.743,5.368,3.173,2.916,3.183,2.638,0.022,2.752,1.154,5.043,2.852,1.672,3.395,0.0,10.455,0.005,15.593,4.089,3.608,2.772,3.795,3.275,6.358,6.321,1.434,5.278,6.932,1.85,2.734,5.255,4.558,3.383,2.772,2.436,2.118,2.328,0.018,2.22,1.137,2.353,2.315,1.445,2.911,0.0,14.052,0.005,20.579,7.134,6.641,3.439,5.4,4.978,5.326,8.701,2.996,6.913,10.698,2.117,4.84,5.012,6.998,5.303,3.271,2.976,3.389,2.709,0.023,2.881,1.152,4.855,2.982,1.642,3.513,0.001,63.212,0.02,123.813,34.356,50.463,17.643,30.43,22.96,28.093,65.385,16.82,37.446,48.284,10.007,23.476,24.145,37.431,35.127,25.508,26.824,24.184,23.01,0.113,33.893,4.142,29.753,24.91,5.574,25.32
0.025,14.975,0.21,22.103,2.932,4.576,5.911,9.845,10.662,6.913,5.907,3.602,4.662,3.469,5.527,6.48,3.161,2.483,4.407,3.894,5.328,4.45,3.047,4.166,5.883,0.937,1.826,1.415,0.538,0.0,0.033,15.672,0.228,24.773,3.294,5.861,7.891,11.69,12.102,8.196,6.976,4.46,6.082,4.149,6.903,7.439,3.922,2.733,5.694,4.475,6.054,5.777,3.379,5.403,7.838,1.203,2.233,1.884,0.717,0.0,0.018,14.006,0.191,19.086,2.478,3.439,4.279,7.945,9.26,5.654,4.738,2.786,3.553,2.744,4.267,5.629,2.474,2.25,3.387,3.164,4.531,3.253,2.594,3.12,4.302,0.675,1.385,1.012,0.385,0.0,0.033,15.647,0.227,24.702,3.282,5.835,7.852,11.642,12.065,8.163,6.945,4.438,6.06,4.132,6.866,7.422,3.908,2.728,5.673,4.452,6.036,5.748,3.367,5.379,7.805,1.196,2.223,1.877,0.715,0.0,0.011,13.45,0.181,17.025,2.198,2.585,3.133,6.655,8.357,4.844,4.027,2.272,2.633,2.246,3.531,4.949,1.902,2.055,2.575,2.82,3.957,2.394,2.345,2.319,3.01,0.507,1.064,0.645,0.245,0.0,0.03,16.11,0.232,25.215,3.442,5.666,7.484,11.903,12.244,8.293,7.237,4.514,5.544,4.2,7.021,7.209,3.739,2.674,5.259,4.948,6.111,5.649,3.591,5.148,7.207,1.211,2.256,1.711,0.651,0.0,0.292,57.446,1.718,114.008,11.805,34.483,63.181,70.21,97.855,31.107,67.145,49.14,52.7,21.695,48.67,29.649,16.817,8.57,21.041,18.329,25.249,73.86,11.305,36.007,63.433,3.43,2.673,9.884,0.538,0.0
0.023,15.662,0.005,28.171,3.817,9.82,3.196,12.182,10.003,7.263,10.837,11.698,9.496,7.416,8.345,7.947,7.122,7.17,5.372,3.081,3.688,1.497,3.254,2.552,1.348,0.349,1.914,2.142,0.572,0.009,0.03,16.243,0.009,29.609,4.391,11.256,3.396,12.827,11.143,7.536,11.527,13.463,9.916,9.122,9.27,9.2,7.768,7.498,5.863,3.962,4.604,1.501,3.625,3.028,1.711,0.349,2.176,2.504,0.962,0.013,0.016,14.836,0.003,26.386,3.284,8.334,2.992,11.429,8.894,6.945,9.998,10.028,9.047,5.985,7.432,6.858,6.514,6.888,4.928,2.297,2.894,1.49,2.845,2.115,0.989,0.349,1.689,1.817,0.316,0.005,0.03,16.221,0.009,29.565,4.381,11.224,3.392,12.809,11.121,7.529,11.503,13.421,9.906,9.09,9.251,9.174,7.754,7.493,5.855,3.939,4.59,1.501,3.616,3.019,1.703,0.349,2.172,2.498,0.955,0.013,0.01,14.373,0.001,25.261,2.833,7.203,2.835,10.919,7.997,6.731,9.524,8.887,8.716,4.902,6.727,6.117,6.062,6.631,4.543,1.831,2.177,1.486,2.552,1.741,0.704,0.349,1.483,1.538,0.148,0.003,0.027,16.642,0.007,30.132,4.252,11.2,3.383,12.965,10.967,7.595,11.895,13.441,9.929,8.685,9.183,9.011,7.744,7.376,5.726,4.003,4.28,1.505,3.655,2.907,1.668,0.349,2.079,2.405,0.806,0.013,0.265,94.076,0.036,227.985,40.796,117.2,25.879,118.613,92.586,75.567,91.213,140.257,55.51,88.504,79.562,111.566,64.29,38.658,35.96,46.842,53.755,7.504,30.951,35.964,11.533,1.323,5.067,15.566,22.422,0.117
0.014,15.483,0.027,19.867,6.318,4.356,2.915,7.23,6.112,6.443,9.206,4.512,7.774,3.116,6.784,4.941,7.484,2.464,4.756,2.759,3.624,4.986,4.709,4.33,4.728,4.066,3.786,1.614,2.055,0.0,0.018,15.774,0.035,21.015,7.39,5.383,2.987,7.837,6.454,7.324,10.304,5.254,8.628,3.461,7.094,5.372,8.446,2.581,5.362,2.996,4.536,5.545,4.996,4.39,5.393,4.517,4.682,2.242,2.14,0.0,0.01,15.078,0.019,18.417,5.046,3.343,2.827,6.667,5.634,5.439,8.092,3.713,6.858,2.829,6.333,4.458,6.71,2.364,4.098,2.493,2.817,4.417,4.364,4.244,3.961,3.566,2.932,1.053,1.948,0.0,0.018,15.764,0.034,20.979,7.36,5.362,2.985,7.827,6.441,7.301,10.281,5.232,8.601,3.453,7.082,5.36,8.424,2.579,5.347,2.988,4.515,5.533,4.988,4.387,5.375,4.506,4.662,2.226,2.137,0.0,0.006,14.845,0.015,17.508,4.201,2.543,2.77,6.19,5.361,4.742,7.226,3.205,6.345,2.643,6.085,4.142,6.263,2.272,3.62,2.345,2.27,3.977,4.137,4.196,3.435,3.21,2.303,0.729,1.888,0.0,0.017,15.957,0.035,21.463,7.658,5.263,3.009,7.693,6.675,7.464,10.22,5.451,8.881,3.434,7.325,5.478,8.341,2.538,5.399,3.081,4.476,5.506,5.076,4.433,5.515,4.562,4.612,2.283,2.185,0.0,0.158,49.847,0.345,106.806,36.079,39.578,7.977,23.003,20.884,29.56,73.737,36.134,63.571,13.33,23.35,13.16,32.194,15.519,19.567,14.76,15.088,22.781,21.438,14.111,24.151,20.495,18.34,2.139,5.153,0.0
