0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
0.016,10.892,0.808,18.57,4.905,6.554,3.691,6.256,9.635,3.766,3.9,7.715,3.881,2.477,3.714,3.57,3.715,4.408,3.05,2.396,4.851,0.631,4.513,1.579,0.135,0.669,0.461,0.0,0.0,0.0,0.022,11.267,0.911,19.876,5.62,7.442,4.61,7.25,11.979,4.023,4.221,9.177,4.734,2.608,4.159,3.788,3.946,4.761,3.809,2.766,5.754,0.632,5.007,2.014,0.135,0.681,0.615,0.0,0.0,0.0,0.012,10.359,0.663,16.963,4.112,5.543,2.795,5.18,7.315,3.434,3.44,6.181,3.045,2.297,3.337,3.26,3.419,3.927,2.285,1.978,3.908,0.631,4.089,1.205,0.135,0.662,0.33,0.0,0.0,0.0,0.022,11.252,0.907,19.833,5.603,7.417,4.586,7.226,11.923,4.015,4.209,9.139,4.714,2.603,4.151,3.78,3.938,4.748,3.787,2.756,5.73,0.632,4.999,2.007,0.135,0.681,0.612,0.0,0.0,0.0,0.007,10.071,0.586,15.998,3.549,4.877,2.247,4.396,5.689,3.233,3.184,5.162,2.468,2.193,3.045,3.085,3.236,3.646,1.859,1.686,3.296,0.63,3.703,0.864,0.135,0.657,0.21,0.0,0.0,0.0,0.02,11.549,0.989,20.446,5.693,7.659,4.716,7.301,12.038,4.139,4.449,9.344,4.743,2.687,4.043,3.937,4.043,4.966,3.98,2.819,5.873,0.632,4.825,1.853,0.135,0.676,0.558,0.0,0.0,0.0,0.19,47.471,2.69,120.565,36.147,69.643,52.239,50.675,122.657,18.872,19.749,52.954,42.015,17.985,36.214,22.845,37.261,21.76,25.779,18.245,28.185,1.165,19.547,19.572,0.143,1.778,3.23,0.0,0.0,0.0
0.007,5.588,0.809,10.244,4.314,7.661,3.333,1.429,4.384,1.164,2.3,3.46,2.703,1.318,0.745,3.459,0.605,0.868,0.369,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,5.963,0.883,11.495,5.236,9.083,4.052,1.703,5.066,1.421,2.555,4.0,2.9,1.428,0.869,3.892,0.643,0.934,0.369,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,5.055,0.701,8.601,3.3,5.847,2.514,1.142,3.497,0.825,1.995,2.831,2.448,1.175,0.565,2.881,0.551,0.773,0.368,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,5.948,0.881,11.445,5.213,9.033,4.034,1.694,5.044,1.411,2.547,3.979,2.892,1.424,0.864,3.874,0.642,0.931,0.369,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,4.769,0.642,7.763,2.576,4.803,1.947,0.985,2.955,0.656,1.826,2.531,2.323,1.106,0.466,2.588,0.521,0.72,0.368,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,6.247,0.94,12.434,5.318,9.857,4.166,1.787,5.379,1.626,2.668,4.385,3.058,1.517,0.962,4.232,0.671,0.983,0.369,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,31.289,5.952,55.778,47.546,90.761,39.996,10.242,30.906,9.802,14.719,28.864,26.798,17.089,8.757,31.355,5.242,12.314,5.893,6.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025,10.532,0.27,18.269,7.874,8.96,4.988,9.323,8.951,8.65,11.728,6.029,11.275,6.036,9.254,9.238,5.224,7.884,3.203,7.904,4.13,3.921,6.914,2.918,2.808,3.988,2.405,0.007,0.147,0.585,0.033,11.552,0.289,20.813,9.922,11.161,6.1,11.279,11.215,10.532,14.477,6.873,13.143,7.638,10.694,11.028,6.212,8.879,4.399,9.381,4.925,4.681,8.297,3.845,3.901,4.966,3.04,0.007,0.149,0.648,0.018,9.231,0.244,15.38,6.064,6.751,3.696,7.225,6.827,6.868,8.867,5.123,9.329,4.524,7.787,7.166,4.111,7.058,2.237,6.354,3.316,3.234,5.634,2.142,1.915,3.138,1.856,0.007,0.145,0.531,0.033,11.519,0.288,20.738,9.883,11.096,6.07,11.227,11.156,10.487,14.403,6.85,13.091,7.596,10.653,10.975,6.181,8.862,4.376,9.339,4.907,4.666,8.268,3.825,3.879,4.947,3.03,0.007,0.149,0.647,0.011,8.421,0.231,13.55,4.619,5.544,2.835,5.816,5.533,5.649,7.03,4.535,8.107,3.629,6.914,5.839,3.451,6.375,1.514,5.413,2.701,2.679,4.671,1.608,1.278,2.492,1.358,0.007,0.144,0.482,0.03,11.974,0.303,21.563,9.486,11.671,6.347,11.622,11.435,10.562,14.858,7.012,13.497,7.793,10.956,11.547,6.589,8.556,4.095,9.674,4.894,4.521,8.131,3.733,3.7,4.789,2.812,0.007,0.15,0.625,0.293,48.886,0.947,118.169,95.47,112.562,40.97,102.335,78.245,58.806,78.935,35.273,70.866,72.789,80.444,63.09,46.177,68.867,44.06,76.26,44.673,62.567,54.882,29.409,65.094,41.259,20.133,0.046,0.58,1.718
0.008,8.687,0.383,12.104,3.161,3.757,3.126,7.786,10.345,5.703,6.244,6.233,1.994,0.759,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,13.018,0.458,14.576,3.947,5.678,5.827,11.417,12.32,6.139,7.979,9.099,2.621,0.897,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,8.097,0.297,10.07,2.495,3.101,3.211,6.694,8.468,5.319,5.43,5.059,1.475,0.571,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9.691,0.442,14.443,3.927,4.525,3.453,9.248,12.279,6.107,7.162,7.942,2.605,0.892,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,7.684,0.253,8.817,1.888,2.887,3.726,6.506,6.958,5.01,5.049,4.248,1.183,0.466,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,9.208,0.488,14.317,3.652,4.56,3.16,9.269,11.974,6.035,7.159,7.273,2.628,0.983,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,46.44,3.064,182.639,56.004,39.18,19.463,83.327,111.919,31.143,38.784,74.022,27.645,4.168,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,17.812,0.06,21.405,2.652,3.277,2.487,7.211,5.148,2.291,4.031,10.853,2.121,2.758,5.226,2.441,2.587,2.832,2.361,2.568,3.128,4.448,2.462,3.834,3.405,0.289,1.239,2.28,1.453,2.034,0.009,18.921,0.061,22.712,3.11,3.475,2.568,7.372,5.771,2.328,4.032,12.627,2.506,3.165,5.283,2.6,3.122,3.181,2.38,3.038,3.363,5.006,2.626,4.163,3.823,0.322,1.239,2.485,1.664,2.921,0.005,16.532,0.059,19.952,2.177,2.989,2.371,6.981,4.413,2.236,4.031,9.101,1.635,2.168,5.142,2.29,1.992,2.532,2.332,2.084,2.858,3.883,2.223,3.55,2.876,0.26,1.239,1.982,1.172,1.318,0.009,18.891,0.061,22.679,3.097,3.468,2.565,7.366,5.754,2.327,4.032,12.58,2.494,3.149,5.281,2.597,3.102,3.176,2.379,3.028,3.357,4.994,2.62,4.158,3.81,0.322,1.239,2.477,1.657,2.904,0.003,15.655,0.058,18.92,1.905,2.831,2.307,6.853,3.92,2.206,4.03,7.976,1.33,1.843,5.096,2.165,1.713,2.259,2.317,1.713,2.672,3.444,2.091,3.292,2.544,0.234,1.239,1.819,1.006,0.805,0.008,19.127,0.061,22.85,3.218,3.623,2.624,7.485,5.917,2.356,4.032,12.854,2.655,3.468,5.326,2.568,3.46,3.052,2.395,3.014,3.404,4.961,2.749,4.043,3.986,0.31,1.239,2.638,1.779,2.722,0.077,94.219,0.244,149.063,26.199,29.177,21.571,53.281,42.693,24.718,22.591,143.421,13.766,16.161,54.408,15.282,19.905,25.801,13.814,29.36,30.341,39.461,13.979,35.545,9.933,0.898,3.787,6.666,3.71,24.546
0.011,16.988,0.01,27.279,10.641,4.771,6.219,9.198,10.906,6.395,12.331,6.892,4.965,3.982,6.135,8.795,4.711,7.908,3.894,5.685,3.302,6.242,4.519,4.498,3.111,2.006,0.527,1.877,2.083,0.215,0.014,17.95,0.013,34.992,12.335,5.862,10.305,13.171,13.87,8.161,14.881,9.846,7.94,4.878,7.356,12.014,6.855,10.056,5.008,6.68,4.985,6.647,5.584,5.535,4.851,2.008,1.256,2.367,2.168,0.233,0.008,15.815,0.01,24.826,9.11,3.503,5.679,8.382,9.864,5.603,10.7,5.797,4.387,3.633,4.857,7.537,4.202,6.451,3.501,4.641,3.403,5.836,4.069,3.744,3.221,2.003,0.521,1.544,1.96,0.188,0.014,17.864,0.01,29.777,12.15,5.821,7.173,10.358,12.061,7.323,13.845,8.043,5.923,4.416,7.308,10.183,5.242,9.195,4.37,6.649,3.446,6.52,4.921,5.133,3.241,2.008,0.602,2.126,2.165,0.233,0.005,15.113,0.011,24.14,7.928,2.79,5.93,8.145,9.55,5.226,9.975,5.253,4.279,3.433,4.148,6.982,4.067,5.851,3.324,4.032,3.787,5.634,3.917,3.35,3.642,2.002,0.615,1.413,1.892,0.173,0.013,18.312,0.01,30.321,12.028,6.372,6.957,10.078,12.258,7.271,14.438,8.124,5.542,4.301,7.765,10.361,5.35,9.926,4.293,6.91,3.301,6.739,5.153,5.356,3.126,2.009,0.571,2.298,2.231,0.247,0.126,58.379,0.039,130.656,86.882,46.496,29.585,63.439,62.237,45.045,91.578,36.863,26.026,25.718,61.546,54.593,21.772,36.603,12.656,28.614,8.422,27.745,10.683,19.912,9.55,3.41,1.257,5.094,3.665,0.301
0.012,15.348,0.003,27.855,6.147,3.622,1.689,5.034,15.169,5.247,4.48,13.748,6.275,3.467,7.503,7.825,6.083,1.431,3.313,4.705,3.12,3.11,2.478,1.398,1.134,0.935,1.035,0.004,0.012,0.994,0.016,16.295,0.004,29.861,7.031,4.694,2.071,5.684,17.034,5.846,5.381,15.233,7.156,3.52,9.157,9.331,6.993,1.655,4.027,5.392,3.72,3.436,2.821,1.852,1.149,0.936,1.046,0.005,0.013,0.994,0.008,14.222,0.002,25.36,5.071,2.579,1.354,4.485,13.322,4.622,3.797,12.296,5.45,3.42,6.086,6.372,5.316,1.107,2.618,4.073,2.605,2.83,1.993,1.002,1.121,0.933,1.019,0.003,0.012,0.994,0.016,16.268,0.004,29.798,7.005,4.667,2.065,5.671,16.988,5.828,5.363,15.195,7.132,3.519,9.127,9.295,6.975,1.646,4.014,5.38,3.711,3.431,2.808,1.845,1.148,0.936,1.046,0.005,0.013,0.994,0.005,13.49,0.001,23.81,4.377,1.874,1.055,4.098,12.152,4.27,3.329,11.367,4.953,3.378,4.953,5.329,4.739,0.929,2.056,3.534,2.135,2.575,1.72,0.646,1.109,0.932,1.01,0.002,0.012,0.994,0.014,16.572,0.004,30.624,7.306,4.742,1.943,5.55,17.11,5.999,5.153,15.347,7.231,3.503,8.764,9.384,6.82,1.821,3.915,5.218,3.499,3.315,3.053,1.696,1.143,0.935,1.054,0.004,0.013,0.994,0.136,67.729,0.052,157.15,60.442,40.825,15.509,33.183,111.122,47.428,41.856,130.131,40.21,15.107,43.468,63.678,32.87,6.525,22.214,35.74,12.977,6.626,40.534,8.219,4.357,3.706,1.947,0.004,0.012,0.994
0.069,16.296,0.041,21.112,8.651,17.738,6.936,20.936,14.117,10.512,6.172,3.599,8.512,7.668,4.174,7.724,8.526,0.333,1.47,0.739,0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,21.55,0.063,25.307,11.172,21.603,9.996,26.265,16.981,12.191,7.148,4.383,12.282,12.407,6.527,11.659,12.244,0.578,1.649,0.984,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,14.818,0.038,17.41,6.452,14.792,6.176,17.722,11.792,8.976,5.212,2.833,6.496,5.733,3.363,6.292,7.351,0.244,1.348,0.528,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,18.256,0.045,25.194,11.068,20.636,7.948,24.122,16.429,11.969,7.121,4.365,10.948,10.183,5.273,9.564,10.432,0.453,1.646,0.98,1.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,13.638,0.04,14.816,4.788,13.084,6.065,15.838,10.21,7.864,4.628,2.247,5.419,4.397,2.727,5.227,6.805,0.167,1.262,0.336,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,17.528,0.046,24.818,10.629,21.041,7.883,24.373,16.435,11.975,7.272,4.308,10.831,9.609,4.849,9.059,9.629,0.4,1.578,0.893,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034,81.825,0.231,207.016,47.853,142.204,57.248,233.871,164.146,83.61,39.065,24.66,85.365,65.377,23.956,72.19,58.734,0.796,4.418,5.538,6.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006,13.714,0.507,17.983,5.632,5.267,1.273,15.232,9.701,10.087,6.444,11.549,4.01,5.835,6.966,4.02,3.47,3.205,1.922,1.599,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,15.24,2.675,20.147,11.784,7.584,2.506,24.163,10.811,12.237,7.035,13.508,6.582,13.481,14.629,10.736,15.564,5.193,2.404,2.046,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.943,0.578,15.27,4.605,3.614,0.912,12.538,8.366,7.992,6.073,9.256,3.412,4.994,5.967,3.198,3.093,2.507,1.414,1.11,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,15.195,0.614,20.075,6.768,6.839,1.717,17.826,10.737,12.171,6.724,13.448,4.656,7.091,8.494,5.069,4.503,3.92,2.393,2.032,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,10.834,0.711,13.64,4.277,2.702,0.76,11.1,7.521,6.643,5.874,7.831,3.101,4.406,5.255,2.737,3.161,2.217,1.034,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,15.677,0.554,21.142,7.301,7.374,1.803,19.004,11.161,12.41,6.898,14.184,4.765,6.856,8.086,5.149,4.529,4.246,2.401,2.194,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,50.267,2.489,87.11,28.441,49.066,6.075,77.802,66.18,72.45,23.749,68.094,17.183,33.092,43.66,23.305,30.066,16.173,9.755,9.724,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,21.369,0.008,29.065,10.685,2.812,4.163,7.029,8.147,5.539,5.164,9.935,8.446,8.127,9.419,3.374,11.973,11.211,7.965,6.986,7.536,5.685,4.734,2.805,4.066,4.324,1.53,2.411,3.402,3.925,0.007,23.051,0.02,35.445,12.221,3.556,5.125,7.684,9.038,6.72,5.475,11.95,9.932,13.324,10.531,3.778,18.632,12.244,10.819,9.461,8.597,7.224,5.33,3.38,4.12,5.212,1.553,2.639,3.759,4.493,0.003,19.044,0.007,25.874,8.879,2.022,4.016,6.476,7.298,5.018,4.769,8.825,7.301,7.19,8.151,2.806,10.004,9.97,7.272,6.464,6.195,5.195,4.222,2.47,3.987,3.71,1.496,2.214,3.068,3.396,0.006,22.989,0.01,32.191,12.177,3.536,4.471,7.47,8.985,6.019,5.432,10.963,9.316,9.72,10.495,3.76,14.467,12.193,9.036,7.726,8.564,6.205,5.321,3.084,4.118,5.197,1.552,2.636,3.753,4.483,0.002,17.704,0.008,24.226,7.7,1.504,3.96,6.148,6.632,4.769,4.554,8.268,6.706,6.79,7.447,2.491,8.967,9.272,6.79,6.325,5.353,4.982,3.754,2.301,3.944,3.275,1.477,2.038,2.787,2.949,0.006,24.082,0.009,33.739,12.646,3.717,4.432,7.685,8.912,6.265,5.644,11.421,9.911,9.702,10.953,4.054,14.892,12.692,8.812,8.032,9.011,6.426,5.11,3.248,4.161,4.871,1.57,2.558,3.679,4.36,0.057,123.913,0.088,288.92,73.39,41.301,20.829,55.215,50.88,57.742,51.743,85.794,82.996,58.591,89.166,29.657,102.952,52.744,31.306,34.742,33.27,21.581,18.212,15.527,15.322,19.354,4.793,6.153,11.957,9.303
0.08,19.583,0.216,27.534,8.705,4.148,2.05,7.027,11.824,4.719,1.356,8.033,5.621,7.275,6.025,3.78,4.48,3.287,2.012,3.069,1.487,1.204,2.285,1.424,0.888,0.008,0.732,0.873,0.0,0.0,0.094,20.806,0.251,29.53,10.104,4.948,2.394,8.101,12.615,5.209,1.505,9.106,6.208,8.166,6.552,4.186,5.232,3.623,2.091,3.395,1.509,1.28,2.605,1.445,0.888,0.009,0.732,0.873,0.0,0.0,0.061,17.813,0.165,24.67,7.248,3.306,1.654,5.814,10.773,4.146,1.201,6.882,4.956,6.346,5.294,3.192,3.571,2.86,1.897,2.595,1.456,1.096,1.896,1.394,0.888,0.006,0.732,0.873,0.0,0.0,0.094,20.758,0.25,29.453,10.064,4.925,2.385,8.063,12.587,5.195,1.501,9.077,6.189,8.139,6.531,4.17,5.211,3.61,2.088,3.383,1.508,1.277,2.592,1.444,0.888,0.009,0.732,0.873,0.0,0.0,0.049,16.844,0.136,23.087,6.318,2.812,1.382,5.185,10.165,3.759,1.083,6.105,4.585,5.816,4.91,2.869,2.975,2.656,1.834,2.335,1.44,1.038,1.72,1.377,0.888,0.005,0.732,0.873,0.0,0.0,0.103,21.721,0.278,30.962,10.442,5.134,2.455,8.631,13.067,5.312,1.501,9.289,6.421,8.383,6.959,4.486,5.446,3.896,2.15,3.639,1.526,1.336,2.873,1.46,0.888,0.01,0.732,0.873,0.0,0.0,1.187,63.486,1.777,109.364,49.686,32.832,23.839,82.733,59.691,36.046,10.78,52.156,52.13,37.441,33.257,16.101,18.571,11.848,6.76,10.25,3.18,2.975,22.173,2.146,1.481,0.039,0.733,0.873,0.0,0.0
0.081,12.123,0.089,21.105,6.462,10.93,6.962,11.36,11.944,6.647,3.964,7.846,4.755,6.029,5.244,4.666,4.807,1.765,4.91,3.692,1.979,4.569,2.613,4.8,1.923,3.216,2.547,0.69,2.262,0.476,0.095,13.045,0.09,30.716,7.004,13.124,8.617,13.785,20.631,8.777,5.006,10.312,6.345,9.596,7.181,9.199,7.79,2.1,6.249,6.917,2.367,9.292,4.913,13.759,2.163,5.419,3.895,1.624,2.694,0.556,0.061,10.9,0.088,18.229,5.818,7.999,5.06,8.706,10.126,5.861,3.211,6.525,3.624,5.736,4.187,4.455,3.643,1.378,4.057,2.544,1.465,4.24,2.595,4.254,1.706,2.817,2.182,0.48,1.976,0.361,0.095,12.946,0.089,24.305,6.988,13.033,8.478,13.497,14.423,7.425,4.574,9.076,5.838,6.767,6.16,5.52,6.043,2.032,5.795,4.935,2.347,5.497,3.025,6.129,2.08,3.82,2.999,0.968,2.488,0.553,0.05,10.231,0.088,16.811,5.391,6.445,4.046,7.345,9.317,5.508,2.799,5.892,3.012,5.738,3.676,4.469,3.207,1.168,3.633,2.051,1.196,4.204,2.677,4.184,1.589,2.717,1.944,0.396,1.825,0.298,0.104,13.604,0.089,25.619,7.14,14.639,9.487,14.894,15.001,7.802,4.904,9.714,6.347,6.818,6.714,5.44,6.799,2.238,6.101,5.648,2.646,5.52,2.914,6.202,2.195,4.024,3.038,1.09,2.635,0.615,1.19,45.961,0.263,123.399,26.471,112.896,62.33,101.975,103.2,21.884,20.5,53.368,48.291,23.608,30.533,35.437,44.111,8.701,47.083,34.277,11.32,30.072,14.369,42.905,4.969,22.193,16.745,12.169,6.929,3.973
0.005,16.554,0.0,26.086,9.333,3.774,5.975,8.217,7.958,5.47,7.23,8.095,7.965,5.61,1.723,3.086,6.353,5.273,3.677,5.105,3.782,2.855,2.301,0.452,0.246,0.0,0.0,0.0,0.0,0.0,0.007,21.321,0.001,30.723,11.016,4.634,8.046,9.012,9.682,6.35,9.12,8.816,8.761,6.0,2.35,4.001,9.741,8.21,5.449,7.524,6.272,3.787,2.745,0.452,0.246,0.0,0.0,0.0,0.0,0.0,0.004,15.161,0.0,22.344,7.613,2.935,5.731,7.359,7.112,4.599,7.096,7.344,7.124,5.231,1.161,2.782,5.793,4.19,3.458,4.278,3.228,2.15,1.92,0.452,0.246,0.0,0.0,0.0,0.0,0.0,0.007,18.08,0.0,30.217,10.98,4.617,6.466,8.94,8.864,6.333,7.523,8.766,8.739,5.991,2.321,3.352,7.251,6.68,4.196,6.274,4.617,3.582,2.738,0.452,0.246,0.0,0.0,0.0,0.0,0.0,0.002,14.299,0.0,20.112,6.291,2.263,5.85,6.787,6.642,3.907,7.375,6.812,6.566,4.956,0.849,2.677,5.98,3.604,3.58,3.922,3.096,1.628,1.572,0.452,0.246,0.0,0.0,0.0,0.0,0.0,0.006,18.018,0.0,30.308,10.914,4.51,6.283,9.108,8.808,6.241,7.532,8.837,8.912,5.981,2.409,3.472,7.212,6.348,3.991,5.936,4.345,3.492,2.581,0.452,0.246,0.0,0.0,0.0,0.0,0.0,0.063,60.015,0.004,222.516,44.861,42.332,20.86,44.849,58.436,50.167,23.904,45.522,50.591,26.216,36.457,8.915,14.652,35.392,17.983,40.617,20.582,14.107,10.561,0.452,0.246,0.0,0.0,0.0,0.0,0.0
0.0,17.502,0.007,22.912,6.935,11.379,4.354,16.694,5.175,8.935,10.494,11.39,6.684,15.657,8.055,9.824,5.975,3.144,5.725,3.98,6.833,7.23,2.239,0.66,4.035,0.998,2.368,1.073,0.001,0.546,0.0,18.616,0.007,24.751,7.93,12.861,5.441,18.488,5.491,10.017,11.897,12.956,7.484,17.344,8.895,10.543,6.129,3.2,5.846,4.202,7.416,7.54,2.472,0.694,4.36,1.014,2.368,1.235,0.001,0.546,0.0,15.882,0.006,20.312,5.582,9.226,3.044,14.214,4.717,7.362,8.544,9.256,5.521,13.289,6.904,8.806,5.78,3.063,5.551,3.658,6.044,6.78,1.905,0.61,3.563,0.976,2.368,0.838,0.001,0.546,0.0,18.573,0.007,24.679,7.89,12.803,5.395,18.417,5.479,9.975,11.841,12.893,7.453,17.278,8.861,10.514,6.123,3.198,5.842,4.193,7.393,7.528,2.463,0.693,4.347,1.013,2.368,1.228,0.001,0.546,0.0,14.992,0.006,18.921,4.885,8.043,2.458,12.915,4.465,6.497,7.516,8.155,4.882,12.031,6.306,8.26,5.687,3.019,5.457,3.482,5.64,6.533,1.725,0.583,3.303,0.964,2.368,0.709,0.001,0.546,0.0,19.448,0.007,26.151,8.706,13.966,6.349,19.874,5.726,10.825,12.975,14.176,8.081,18.635,9.547,11.088,6.255,3.241,5.939,4.367,7.873,7.77,2.648,0.72,4.603,1.025,2.368,1.355,0.001,0.546,0.001,79.287,0.027,158.334,42.103,64.292,47.047,98.747,25.059,49.719,95.481,70.229,68.824,113.488,54.24,63.38,45.434,25.748,32.282,13.727,33.426,20.363,7.912,3.238,7.375,3.9,2.368,3.228,0.001,0.546
0.025,20.581,0.018,29.449,11.832,7.878,10.223,13.365,20.054,6.473,12.589,10.832,6.95,8.486,5.553,8.324,6.222,5.053,9.599,4.377,8.898,2.843,5.764,2.518,6.047,3.84,3.376,3.967,1.592,1.875,0.034,22.021,0.031,31.465,14.781,9.572,11.811,14.976,25.173,7.685,14.262,12.242,7.959,9.325,6.87,9.69,6.808,6.351,11.427,5.453,10.303,3.241,6.221,3.201,6.499,4.141,3.523,4.187,1.62,1.875,0.017,18.488,0.009,26.783,9.027,6.088,8.457,11.666,15.568,5.284,10.997,9.388,6.102,7.575,4.448,7.039,5.641,3.668,7.531,3.342,7.227,2.36,5.126,1.921,5.4,3.407,3.25,3.649,1.551,1.875,0.034,21.965,0.031,31.393,14.715,9.527,11.768,14.938,25.067,7.661,14.223,12.209,7.937,9.303,6.841,9.657,6.796,6.316,11.374,5.428,10.257,3.229,6.204,3.189,6.481,4.13,3.521,4.178,1.619,1.875,0.01,17.338,0.004,25.254,7.031,4.923,7.258,10.43,12.367,4.332,9.891,8.341,5.519,6.955,3.741,6.181,5.182,2.738,6.225,2.624,6.269,2.045,4.762,1.416,5.048,3.169,3.134,3.474,1.528,1.875,0.032,23.095,0.026,32.625,14.633,9.837,12.102,15.018,24.391,7.517,14.234,12.248,7.841,9.436,6.774,9.698,6.738,6.581,11.956,5.453,10.873,3.362,6.512,2.999,6.839,4.361,3.469,4.349,1.641,1.875,0.304,95.748,0.858,184.131,135.205,115.94,63.041,127.795,291.38,55.261,115.312,89.883,98.194,69.455,77.772,94.689,38.175,55.762,83.095,64.984,82.789,24.779,37.182,51.279,25.459,13.689,11.086,13.895,7.041,7.274
0.0,12.487,0.007,23.425,4.528,7.138,4.566,6.805,10.392,7.119,9.119,9.051,5.21,9.868,9.141,6.662,6.12,3.903,5.079,1.86,4.923,3.302,2.801,4.597,2.787,6.37,0.374,2.503,0.192,0.99,0.0,13.325,0.009,28.643,5.356,8.421,6.087,7.734,12.359,8.999,10.094,10.33,6.452,13.104,10.16,7.462,7.535,4.473,5.598,2.201,7.771,4.277,4.698,6.595,5.09,7.497,0.437,3.031,0.225,1.538,0.0,11.474,0.006,21.012,3.645,5.432,3.88,6.322,7.839,6.967,7.948,7.281,4.221,8.29,8.028,5.931,5.308,3.365,4.468,1.456,4.229,2.881,2.625,3.239,2.24,4.856,0.284,1.802,0.146,0.537,0.0,13.271,0.008,25.459,5.263,8.369,5.284,7.191,12.281,7.417,10.064,10.279,6.116,11.198,10.135,7.301,6.811,4.296,5.521,2.191,5.634,3.657,3.122,5.708,3.574,7.452,0.435,3.011,0.223,1.524,0.0,10.881,0.005,19.948,3.073,4.573,3.688,6.176,6.53,7.237,7.219,6.353,3.752,7.688,7.233,5.459,4.971,3.097,4.161,1.187,4.177,2.786,2.755,2.677,2.045,4.087,0.234,1.435,0.12,0.282,0.0,13.691,0.009,26.422,5.462,9.434,5.51,7.435,13.761,7.444,10.449,11.316,6.571,12.084,10.251,7.421,7.1,4.593,5.871,2.286,5.934,3.865,3.083,6.573,3.47,8.383,0.483,3.414,0.249,1.545,0.001,76.103,0.037,169.161,39.499,56.832,32.723,46.906,97.313,33.137,68.564,78.269,41.185,101.85,40.55,37.356,41.694,32.623,27.849,8.846,26.07,16.117,12.359,37.04,14.425,44.66,1.496,7.475,0.577,0.99
