mol_id,act_mol,act_conf,AM1_dipole,AM1_E,AM1_Eele,AM1_HF,AM1_HOMO,AM1_IP,AM1_LUMO,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,MNDO_dipole,MNDO_E,MNDO_Eele,MNDO_HF,MNDO_HOMO,MNDO_IP,MNDO_LUMO,npr1,npr2,PM3_dipole,PM3_E,PM3_Eele,PM3_HF,PM3_HOMO,PM3_IP,PM3_LUMO,PM6_dipole,PM6_E,PM6_Eele,PM6_HF,PM6_HOMO,PM6_IP,PM6_LUMO,PM7_dipole,PM7_E,PM7_Eele,PM7_HF,PM7_HOMO,PM7_IP,PM7_LUMO,pmi,pmi1,pmi2,pmi3,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
MOL00009324,1,1,,,,,,,,558.02673,0,0,558.02673,0,0,0,0,0,1.1233644,0,0,0,0,36.596687,11.904211,-7.0215387,3.7008662,0.66448402,0,0,0,0,-12.758148,0,5.9748955,14.316643,14.352233,10.722405,0,0,1,0,0,0,0.013828225,,,,,,,,0.10680307,0.91885388,,,,,,,,,,,,,,,,,,,,,,7572.8862,798.56311,6870.2412,7476.9678,6759.7437,586.72968,226.41264,4.825542,4.486557,1.3931595,0.5275898,289.5,316.21884,2.4228683,0.06508036,2.8589203,2.506088,1.7333994,0.83370352,0.41696662,0.1964508,0.072539657,0.029666562,651.25,391,278.25,218.125,179.5,133.25,103.875,63.5,0.86602539,0.5,0.70710677,0.70710677,15.215124,15.215124,-2.6179626,-2.4611945,-2.4253511,-7.4718347,-7.2368183,-7.2016444,1.3430017,491.25,669.25,482.625,186.5,77.375,31.375,10.5,4.25,0.27807727,0.14383954,0.70286161,0.75115424,0.81428862,0.9679355,1.0625601,0.9777779,1.1166208,1.0650922,0.81962001,1.1161803,1.4376773,1.7551949,1.848722,2.1215093,2.9054117,3.2619262,1.3627074,508.72989,693.25,1388.75,933.75,494.5,186.5,77.375,31.375,10.5,4.25,897.5,264.5,11.875,0,0,0,0,0
MOL00008885,1,1,,,,,,,,760.96698,0,0,760.96698,0,0,0,0,0,1.1270726,0,0,0,0,-46.634243,27.883446,-124.18849,-102.731,0.6299122,0,0,0,0,-23.291374,0,8.7050591,30.604822,18.878344,21.457487,0,0,1,0,0,0,0.049232315,,,,,,,,0.35681677,0.70282042,,,,,,,,,,,,,,,,,,,,,,13600.256,4712.2856,9281.7686,13206.458,7387.5679,5644.7236,567.96448,5.462676,4.1360908,3.045254,0.91773063,404.375,445.99667,1.1986917,0.063520804,2.6081469,1.9851618,1.2915596,0.66662592,0.4185822,0.25832647,0.13199455,0.056266174,1054.375,581.375,425.25,353.75,305.5,242.75,126.75,64,8.0777473,8.276473,0.5,0.70710677,0.5,0.86602539,-2.2516723,-2.2457561,-2.2312248,-10.076135,-9.6478806,-9.6403646,1.4791251,402.75,565.5,510.875,244.875,126.5,63.875,28.375,11.75,0.29747209,0.18056537,0.70762914,0.52309394,0.81918377,1.3759948,1.7515788,1.810999,1.0834948,2.1011763,0.64908814,1.9436299,2.296931,1.1157489,0.42780375,0.79232156,1.572593,2.1231837,1.3846623,701.70538,971.625,1708,1010,560.625,244.875,126.5,63.875,28.375,11.75,1305.25,444.5,49.75,0,0,0,0,0
MOL00009266,1,1,,,,,,,,677.53259,0,0,677.53259,0,0,0,0,0,1.0957135,0,0,0,0,57.498024,18.95219,-2.3509746,3.7536864,1.0750713,0,0,0,0,-37.149277,0,8.3486938,26.024063,25.368383,6.104661,0,0,1,0,0,0,0.10161332,,,,,,,,0.32839447,0.83573204,,,,,,,,,,,,,,,,,,,,,,8252.2969,2504.4827,6373.665,7626.4453,5499.3682,1412.1621,1340.766,4.3693357,3.6692092,2.0610874,1.1696281,394.5,443.27078,3.4323537,0.027800355,2.6259191,1.8845237,1.5428303,1.1438088,0.7294029,0.44613799,0.2100853,0.074472725,501,290.625,239.875,209.75,169.25,77.875,24.25,11.125,0.70710677,0.5,1.118034,0.86602539,0.5,1.2247449,-2.1587069,-2.12447,-2.112452,-8.3154097,-7.9562516,-7.9539371,1.3927671,578.75,774.375,657.75,367.75,190.375,93.625,39.875,12.75,0.79364252,0.44636473,1.5035613,1.5865842,1.9917228,2.2962039,2.3591988,1.7089671,3.5379722,5.3430758,0.73160601,1.3907379,1.468734,1.5147246,1.4705285,1.5594673,1.7331994,1.8454213,1.4362396,630.29175,905.25,1501.5,1027.75,691.875,367.75,190.375,93.625,39.875,12.75,922.75,253.375,34.125,0,0,0,0,0
MOL00009333,1,1,,,,,,,,643.9986,0,0,643.9986,0,0,0,0,0,1.3310121,0,0,0,0,73.056282,18.821718,-7.1437988,0.81053317,0.13327809,0,0,0,0,-23.610342,0,7.199472,21.327745,46.091282,7.9543319,0,0,1,0,0,0,0.040789813,,,,,,,,0.15095745,0.94516188,,,,,,,,,,,,,,,,,,,,,,12104.199,1743.4304,10915.817,11549.151,9858.3779,1178.7487,1067.0726,5.0955133,4.4723802,1.6700442,0.90326369,350.25,391.2532,4.4902534,0.053589318,2.6914091,2.1413341,1.6584986,0.96617514,0.4713861,0.22457761,0.11529508,0.037652172,827,443.875,322,268.375,221.375,160,74.125,35.5,0.5,1.5,1.2247449,0.5,0.70710677,0.86602539,-2.5181913,-2.4441423,-2.4348128,-9.0161629,-8.6642017,-8.544838,1.3875006,382.625,581.25,563.875,261.5,108.125,45.5,20.5,6.625,0.33579192,0.16953889,1.5814881,1.505559,1.7114365,1.9672047,2.1686654,1.8619177,1.0025312,0.35327932,0.52303874,1.2244511,1.471482,2.1082201,2.902287,3.7637246,4.2013755,4.3813248,1.4070214,598.0719,841.5,1552.625,1005.25,617.125,261.5,108.125,45.5,20.5,6.625,1170,424,53.25,0,0,0,0,0
MOL00009224,1,1,,,,,,,,745.66907,0,0,745.66907,0,0,0,0,0,1.0578253,0,0,0,0,55.537621,20.616146,-3.7338967,13.591466,0.89806867,0,0,0,0,-17.129702,0,9.398735,17.061216,11.033206,17.325363,0,0,1,0,0,0,0.017596133,,,,,,,,0.20282687,0.82523257,,,,,,,,,,,,,,,,,,,,,,14329.1,2866.1155,11661.236,14130.848,8380.3779,4989.3687,959.35278,5.6159196,4.9670925,2.428987,0.65888685,429.5,464.8277,5.9803672,0.083094455,2.7163026,2.2667735,1.4936054,0.6856786,0.33439454,0.13553345,0.047508106,0.022261219,1059.5,623,448.375,362.25,305.25,247.625,166.75,96.125,0.70710677,2.0615528,2.5980761,1.118034,0.70710677,0.5,-2.5259502,-2.5208278,-2.5172787,-8.1004477,-7.8732944,-7.7052727,1.4260544,544,707.875,520.25,201,81.25,30.375,10.125,4.125,0.18120992,0.083850935,1.5264926,1.3841037,1.7367491,2.301003,2.8285823,2.8492792,1.3816351,0.59934407,0.81943262,2.1672692,3.2088006,3.8051264,4.2485232,5.5499907,7.8385038,7.0892658,1.4493744,689.00415,998.625,1802.375,1094,549.625,201,81.25,30.375,10.125,4.125,1258.375,386.125,29.375,0,0,0,0,0
MOL00009342,1,1,,,,,,,,686.21924,0,0,686.21924,0,0,0,0,0,1.2757719,0,0,0,0,-5.0464163,19.70532,-51.415783,-38.732365,0.14282173,0,0,0,0,-6.8562732,0,6.4590311,11.866752,7.3787775,12.683416,0,0,1,0,0,0,0.049261935,,,,,,,,0.30117294,0.76989049,,,,,,,,,,,,,,,,,,,,,,12801.16,3723.0759,9517.3242,12361.92,8737.3125,3056.1213,1007.7269,5.3324614,4.4910488,2.2855558,0.99678963,352.875,401.06537,5.5109968,0.057174135,2.7024457,2.2985594,1.6770223,0.82874286,0.44067487,0.18686311,0.079861738,0.024683505,856.375,491.375,360.875,282,221.875,150.625,90.875,51.25,1.118034,0.5,0.70710677,0.86602539,0.70710677,0.5,-2.8739176,-2.801168,-2.7837658,-8.7689657,-8.6817636,-8.4096804,1.4391527,452.125,683.375,559.875,232.875,100.5,37.75,15,5.125,0.27848977,0.13386525,0.91390395,1.0496203,1.303301,1.8380653,2.1533306,2.1765683,1.4074428,1.5761632,1.2309773,2.1202939,2.9431961,3.8934963,4.2356067,4.5673485,4.2326288,2.8465126,1.3628738,626.15851,853.375,1634.875,1093.25,615.125,232.875,100.5,37.75,15,5.125,1182.75,409.875,55.25,0,0,0,0,0
MOL00009350,1,1,,,,,,,,644.229,0,0,644.229,0,0,0,0,0,1.0744596,0,0,0,0,16.298412,18.59058,-45.676216,-28.394783,0.085561447,0,0,0,0,-15.785558,0,7.0007296,15.070519,19.016325,17.281433,0,0,1,0,0,0,0.030382965,,,,,,,,0.35483757,0.68347687,,,,,,,,,,,,,,,,,,,,,,8243.7686,2870.2134,5528.5142,8088.8096,3418.4749,1567.215,3258.0786,4.7312851,3.7336633,2.7598214,0.65080404,342.75,375.46738,1.3933923,0.12023759,2.6487169,1.8649668,1.339967,0.58394283,0.29402849,0.1593627,0.084008589,0.037065651,941.625,538.375,414.625,352.625,295.75,205.375,110.125,71,0.5,0.5,1,0.5,0.5,0.70710677,-2.7656205,-2.7198772,-2.692771,-7.9677382,-7.6711688,-7.5287366,1.4001508,332.625,456.625,387.75,163.875,70.75,34,15.375,5.875,0.17063612,0.096419707,0.47937977,0.50450152,0.26275486,0.55735546,0.80327505,1.1924088,1.8794588,2.4041293,0.6862042,1.5065434,1.1736536,0.37423089,1.4012505,2.4193814,2.7344859,3.0519378,1.3828937,593.68262,821,1433,822.875,451,163.875,70.75,34,15.375,5.875,1100.375,366.25,63.25,0,0,0,0,0
MOL00010660,1,1,,,,,,,,456.41971,0,0,456.41971,0,0,0,0,0,1.1753825,0,0,0,0,46.262676,11.742871,5.9232821,11.34553,0.0088528106,0,0,0,0,-11.869925,0,7.4975204,14.828755,15.667905,5.4222474,0,0,1,0,0,0,0.024424801,,,,,,,,0.11047804,0.92844737,,,,,,,,,,,,,,,,,,,,,,4182.3076,453.23206,3808.9207,4102.4629,3625.4209,431.53381,125.35306,4.0646276,3.7283249,1.1217612,0.58267885,215.375,244.26466,3.033953,0.048307586,3.0131683,2.6913047,1.856091,0.98272049,0.56319433,0.34456971,0.18500152,0.085747898,472.25,274.625,194.75,155.625,127.25,103.625,65.375,40.375,0.5,0.5,0.70710677,0.5,0.70710677,1.118034,-2.2891665,-2.2086678,-2.1860905,-9.0338526,-8.5625677,-8.4464741,1.2856603,466.75,631.5,451,194,97.25,50.75,22.375,10,0.49935815,0.32610443,0.84588349,0.86537153,0.84223986,0.7351892,0.66998321,0.75030869,1.126331,1.2990674,0.53481138,0.75180465,1.2964277,2.1023574,2.1936421,2.0168874,1.9567956,1.8799692,1.3067086,410.38223,536.25,1194.625,818.375,454.375,194,97.25,50.75,22.375,10,727.875,186.875,3.375,0,0,0,0,0
MOL00010185,1,1,,,,,,,,527.78424,0,0,527.78424,0,0,0,0,0,1.2703125,0,0,0,0,78.456978,48.328178,2.0851781,9.9049168,0.31783825,0,0,0,0,-5.1147199,0,8.9731312,19.073252,10.932911,7.8197389,0,0,1,0,0,0,0.037380546,,,,,,,,0.13006604,0.93144655,,,,,,,,,,,,,,,,,,,,,,6644.2617,838.40649,6004.1104,6446.0063,5546.7563,456.04025,641.46521,4.4584818,4.020865,1.3554939,0.77739602,263.125,301.76889,5.3547549,0.043398399,2.8759086,2.528935,2.025733,1.1090492,0.57905453,0.27180871,0.10431346,0.012586149,644.75,351.75,245.75,192.125,150.625,117.75,70.625,43.75,0.70710677,0.5,1.118034,0.5,0.70710677,0.5,-2.7065139,-2.6623178,-2.6298022,-6.8540025,-6.8174868,-6.566927,1.3335124,415.75,627.875,562,251.125,104.375,41.25,13.625,2.25,0.42472026,0.21470396,1.7723759,1.9612124,2.1777515,2.603817,3.1594942,3.5773363,2.6298776,2.8619215,0.55881989,1.2935151,1.7681243,2.65872,3.282829,3.4416203,3.6873958,3.7724779,1.3557893,492.97852,668.375,1437.25,1009.25,613.5,251.125,104.375,41.25,13.625,2.25,1021.5,381.375,51.5,0,0,0,0,0
MOL00010543,1,1,,,,,,,,619.32953,0,0,619.32953,0,0,0,0,0,1.3557199,0,0,0,0,151.50447,79.761505,48.034798,53.668385,0.070643313,0,0,0,0,-18.098234,0,10.953064,17.382309,7.0508733,5.6335902,0,0,1,0,0,0,0.044097953,,,,,,,,0.17444399,0.89990103,,,,,,,,,,,,,,,,,,,,,,12079.674,2031.703,10480.909,11646.735,9555.6719,891.07086,1632.9313,5.0986347,4.5546718,1.7300506,0.95645887,342.75,386.08051,1.8708178,0.048845008,2.76436,2.4664581,1.9491067,1.0356835,0.51174307,0.24015658,0.096914954,0.037704423,741.125,414.75,288.5,225.25,178.875,142.25,92.125,59.375,0.5,0.70710677,0.5,0.5,0.5,1,-2.5254321,-2.5211518,-2.4439552,-9.090868,-9.0870771,-8.7963772,1.3731441,478.125,714.5,607.25,265.5,110.625,45.125,17.75,6.125,0.38344887,0.20033297,1.0517129,1.1031208,1.2362392,1.3582888,1.4206424,1.4792409,1.5779721,1.7846109,0.87982631,1.0778188,1.1143761,1.2469956,1.4814035,2.0184004,2.9898124,4.9853492,1.4107357,582.76331,822.125,1573.75,1083.375,653.5,266,110.625,45.125,17.75,6.125,1095.625,368.875,46.25,0.5,0,0,0,0
MOL00010258,1,1,,,,,,,,534.18304,0,0,534.18304,0,0,0,0,0,1.118083,0,0,0,0,27.788794,14.985871,-29.860952,-22.22991,0.036334168,0,0,0,0,-12.708899,0,3.5708239,8.2737675,31.425674,7.6310434,0,0,1,0,0,0,0.035696376,,,,,,,,0.15672976,0.90222937,,,,,,,,,,,,,,,,,,,,,,6298.189,958.84729,5519.6929,6117.8379,5214.0913,424.24945,659.84863,4.4843025,4.0326767,1.5147136,0.76191312,280.125,310.40417,2.7537189,0.034542467,2.9389465,2.6509955,1.8823415,1.0531894,0.58535612,0.28867269,0.10735669,0.017585594,482.75,273.875,193.5,153.75,118.875,89.875,50.125,20.25,0.5,0.70710677,0.5,0.5,0.5,0.70710677,-2.6564732,-2.5824776,-2.5764544,-7.199708,-7.0001602,-6.7175283,1.3246307,558.375,781,546.625,238.625,106.875,43.5,13.875,2.625,0.55232561,0.28292683,0.91947347,0.94773126,0.91592753,0.84492284,0.72529602,0.71056604,0.85920715,1.4069278,0.48391417,0.64162987,0.98632467,1.5805253,1.8393576,1.9346474,1.9779971,4.9365888,1.3566623,483.81607,656.375,1397.5,982.75,557,238.625,106.875,43.5,13.875,2.625,839.125,201.75,10.375,0,0,0,0,0
MOL00010038,1,1,,,,,,,,710.84808,0,0,710.84808,0,0,0,0,0,1.1181021,0,0,0,0,87.078606,20.831415,36.476624,49.905666,0.91459978,0,0,0,0,-19.97456,0,7.3724341,16.202196,8.054491,13.429045,0,0,1,0,0,0,0.057693802,,,,,,,,0.22451489,0.8649978,,,,,,,,,,,,,,,,,,,,,,9958.7275,2140.0996,8245.25,9532.1055,7163.3418,1196.9644,1598.4216,4.6673021,4.0837369,1.9775126,0.98089463,408.875,456.34006,2.9604807,0.17753497,2.5012321,1.669345,0.98264664,0.42370966,0.20215762,0.079752304,0.023792753,0.01124486,1009.75,619.125,478,414.375,356.125,239.125,139.625,78.625,0.70710677,0.5,0.5,0.70710677,0.5,0.5,-2.9478178,-2.8549488,-2.7883334,-9.2960443,-8.1821489,-7.921978,1.3755019,314.75,372.625,287.5,112.5,45.75,15.5,4.875,2.25,0.095711298,0.037405733,0.96042889,0.81345165,0.78294575,0.84316838,1.0165404,1.7629848,1.2806667,0.98305178,0.3276934,1.4000731,2.2843256,2.4713902,2.4039664,2.2152157,2.5231073,2.1579838,1.4837211,647.94855,961.375,1330.5,690.375,330,112.75,45.75,15.5,4.875,2.25,1015.75,317.75,42.5,0.25,0,0,0,0
MOL00010706,1,1,,,,,,,,519.56183,0,0,519.56183,0,0,0,0,0,1.1643111,0,0,0,0,53.652122,15.680382,-0.1379867,7.1478519,0.10210562,0,0,0,0,-20.498766,0,3.1131823,7.6314664,27.608601,7.2858386,0,0,1,0,0,0,0.058310699,,,,,,,,0.11039174,0.98748749,,,,,,,,,,,,,,,,,,,,,,6203.4248,652.85626,5839.9971,5913.9961,5550.0576,332.41849,320.94864,4.428905,4.0438733,1.0841218,0.97649872,271.625,297.83066,3.0893841,0.033256177,2.8835282,2.3034308,1.9058867,1.1711155,0.69451326,0.33460325,0.1514037,0.029740341,546.25,291.125,215.25,173,135.75,102.375,41.125,23.125,0.70710677,0.5,0.5,0.70710677,0.70710677,1.2247449,-2.4892957,-2.487783,-2.4836996,-7.75772,-7.7513127,-7.6768365,1.3278812,435.875,636.125,570,269.75,124.25,52.5,19.375,4.75,0.57723576,0.3034682,1.0526147,1.1565984,1.8869547,2.6861987,3.4502163,3.7108481,0.43695864,0.58226073,0.53777707,1.4783059,1.6303617,1.4855037,1.3335948,1.2434043,1.6616113,2.7440917,1.3460859,479.81705,645.875,1375.375,944.875,598.625,269.75,124.25,52.5,19.375,4.75,939.5,308.75,28.625,0,0,0,0,0
MOL00010321,1,1,,,,,,,,716.70526,0,0,716.70526,0,0,0,0,0,1.0588181,0,0,0,0,52.317688,21.357645,-20.440922,4.5544305,0.11453099,0,0,0,0,-21.775105,0,15.144397,20.8792,11.146684,24.995352,0,0,1,0,0,0,0.013602106,,,,,,,,0.15814404,0.86459309,,,,,,,,,,,,,,,,,,,,,,11026.912,1724.2384,9426.625,10902.962,9270.7412,1355.3162,400.85513,5.1841846,4.735703,1.9829465,0.55231589,387.5,430.55182,4.138361,0.058702447,2.6792538,2.0616395,1.5608989,0.84596205,0.44585842,0.18557858,0.074770443,0.03996126,809.875,498.75,377.375,312,258,174.625,122.625,89.625,0.5,6.3639612,6.5,0.70710677,0.5,0.5,-2.624423,-2.6007731,-2.5347927,-9.6892395,-9.4916983,-9.4050112,1.4399432,559,687.625,549.25,248.625,103.5,41,16.375,8.375,0.27426299,0.13141026,1.1018691,0.99900103,1.029552,1.1734631,1.2022015,1.9932206,1.6575482,1.1738826,1.0778391,1.6624854,2.2075551,2.8958881,3.1090803,3.0338545,2.9793541,2.1526573,1.3850162,647.73615,897.125,1614.25,1041.5,614.75,248.625,103.5,41,16.375,8.375,1055.25,353.875,65.5,0,0,0,0,0
MOL00010581,1,1,,,,,,,,685.1983,0,0,685.1983,0,0,0,0,0,1.1300789,0,0,0,0,5.9353247,27.285292,-53.870514,-47.646965,0.63779217,0,0,0,0,-20.877296,0,8.8438015,16.762224,16.815405,6.2235475,0,0,1,0,0,0,0.12494355,,,,,,,,0.24524334,0.95853335,,,,,,,,,,,,,,,,,,,,,,8928.6582,1987.2195,7767.0454,8103.0518,6655.1768,863.92554,1409.5559,4.5031385,3.8324463,1.6809922,1.3546685,389.625,437.10428,1.3982613,0.050259925,2.5826774,1.8380452,1.3933274,0.88348877,0.49091366,0.21202588,0.081743024,0.024280723,683.25,403.125,321.625,274.125,220,112.625,56.5,32,1.2247449,0.5,1.118034,0.5,0.5,0.70710677,-3.1093793,-3.0758705,-3.0630169,-8.1382303,-7.8162298,-7.4027581,1.3982135,435.5,593,513.25,250.875,108.125,41,14.75,4.5,0.33618343,0.1495668,0.456604,0.61526436,0.77611005,0.95124513,1.1788563,1.1497031,1.3080707,1.5868874,0.56181479,1.0833259,1.1703752,1.1255671,0.62420535,0.67070466,1.3642219,1.9202045,1.4238966,626.80115,892.5,1405.75,908.25,556.25,250.875,108.125,41,14.75,4.5,970.25,315.25,43,0,0,0,0,0
MOL00010061,1,1,,,,,,,,701.97919,0,0,701.97919,0,0,0,0,0,1.0977761,0,0,0,0,72.405296,28.580177,0.8599363,13.934325,0.30072308,0,0,0,0,-10.912398,0,7.4586873,11.391628,22.13138,13.074389,0,0,1,0,0,0,0.052685093,,,,,,,,0.14085504,0.95687062,,,,,,,,,,,,,,,,,,,,,,12501.549,1678.8718,11405.08,11919.146,10520.218,1042.4594,938.87146,5.3524976,5.084856,1.5008242,1.1671389,397.5,428.00333,1.8376433,0.079141177,2.6424823,1.9020339,1.3336112,0.68935972,0.34521025,0.14421085,0.037635054,0.014495783,982.125,559.5,424.125,357,295.5,203.5,99.875,55.375,0.70710677,1.118034,0.5,0.5,0.86602539,0.70710677,-2.9398723,-2.908571,-2.8944523,-7.6062813,-7.507864,-7.4865656,1.3985597,384.625,510.875,452.875,192,76.25,26.5,6.625,2.625,0.1797819,0.074229695,0.21148284,0.12012451,0.1513239,0.26727164,0.38612562,0.72007573,0.50627333,0.86082661,0.18583481,0.24662374,0.37103584,0.77603912,1.9458071,2.956805,2.9223342,3.3514047,1.4395788,641.15973,923,1548,903.75,507.875,192,76.25,26.5,6.625,2.625,1163.375,392.875,55,0,0,0,0,0
MOL00010590,1,1,,,,,,,,762.08386,0,0,762.08386,0,0,0,0,0,1.0393038,0,0,0,0,73.64209,38.688667,-9.9921398,0.6460979,0.098340407,0,0,0,0,-19.061634,0,12.187482,18.387035,22.021505,10.638237,0,0,1,0,0,0,0.06167018,,,,,,,,0.17545722,0.93631721,,,,,,,,,,,,,,,,,,,,,,15017.713,2495.4998,13317.088,14222.838,12312.18,996.32111,1709.2122,5.800281,5.2295175,1.7971365,1.2986712,429.5,466.37479,5.2993288,0.10585281,2.6243458,1.9932481,1.1300796,0.50832039,0.27196705,0.11291776,0.04507193,0.018491026,1128.125,659.875,491.75,417.5,355.25,269.625,153.25,79.375,1.6583124,1.118034,0.70710677,7.6485291,7.8421936,0.70710677,-2.5102129,-2.4873576,-2.4800284,-7.9064126,-7.8345795,-7.7939949,1.4524741,446.5,566.75,384.125,156.5,64.625,25.625,8.5,3.5,0.13141841,0.061377246,1.273859,1.2701485,1.0880129,1.1680558,1.3146268,1.7708914,2.1445642,1.7271082,0.67097569,1.7037067,2.9534807,4.1772413,4.2173977,4.3482828,4.7899423,5.1549759,1.4219416,700.71442,996.375,1646.75,899.75,423,156.5,64.625,25.625,8.5,3.5,1200.25,333,38.875,0,0,0,0,0
MOL00010830,1,1,,,,,,,,551.25934,0,0,551.25934,0,0,0,0,0,1.1021312,0,0,0,0,68.453835,28.595438,-8.0253372,1.7164633,0.014216647,0,0,0,0,-99.634911,0,34.797169,40.04216,3.3305461,9.7418003,0,0,1,0,0,0,9.0529397e-007,,,,,,,,0.12040978,0.87959194,,,,,,,,,,,,,,,,,,,,,,6204.2979,747.0575,5457.2461,6204.2925,5237.126,735.60297,231.56911,4.546174,4.1645703,1.5875059,0.0039624614,272.375,311.07965,4.0176392,0.085800618,2.8147984,2.3354082,1.6848145,0.77773631,0.38913569,0.17727186,0.077505231,0.033600457,709,426.875,315.375,251.375,203.125,145.5,110.75,78.625,0.5,0.5,0.70710677,1.118034,0.5,0.70710677,-2.4908087,-2.4776504,-2.464004,-7.6616569,-7.54142,-7.5342374,1.3572057,422.875,557.5,414.25,171,73.5,30.125,12.375,4.875,0.23305589,0.11984088,0.63272488,0.69652367,0.8507393,0.9183538,1.0864176,0.87519228,0.51221186,0.52479172,0.84953594,1.4504138,2.0993035,2.6931701,3.174423,3.5137231,3.6387537,3.5771775,1.3257791,496.97192,658.875,1312.375,847.25,452.125,171,73.5,30.125,12.375,4.875,889.5,289.75,37.875,0,0,0,0,0
MOL00010855,1,1,,,,,,,,558.32996,0,0,558.32996,0,0,0,0,0,0.98412287,0,0,0,0,103.79301,35.395191,27.052984,35.956745,0.43989408,0,0,0,0,-9.635911,0,10.688093,15.977043,21.313093,8.9037619,0,0,1,0,0,0,0.041258801,,,,,,,,0.087381579,0.9885937,,,,,,,,,,,,,,,,,,,,,,6056.019,509.81772,5767.8354,5834.3843,5466.729,350.90372,238.38605,4.5838227,4.3709121,0.99079829,0.88783109,292.875,322.71323,1.6836417,0.065477699,2.7670517,2.0472629,1.3335578,0.80402595,0.38276088,0.10515161,0.0041083703,0,557.625,319.375,248.75,211.75,178.125,110.375,49.125,15.75,0.86602539,1.118034,1.8708287,0.70710677,0.5,1.118034,-2.0942259,-2.0654643,-2.0264359,-5.6416879,-5.4954185,-5.3491707,1.3343786,412.25,564.875,402.75,167,56.75,14.25,0.625,0,0.2281407,0.067296341,0.53112829,0.46836901,0.70182139,0.81956249,0.81941813,0.6921283,1.0323174,1.0607315,0.44737706,0.86897188,1.120735,1.3229333,1.4664987,1.2558056,2.4871936,0,1.3634706,499.55243,681.125,1206.75,747.625,408.375,167,56.75,14.25,0.625,0,794.5,182.75,5.625,0,0,0,0,0
MOL00011044,1,1,,,,,,,,658.68115,0,0,658.68115,0,0,0,0,0,1.0515791,0,0,0,0,43.756252,46.218758,-35.810925,-23.181145,0.21002829,0,0,0,0,-31.802589,0,11.535895,16.257214,8.9727173,12.629778,0,0,1,0,0,0,0.040805209,,,,,,,,0.18487394,0.88378018,,,,,,,,,,,,,,,,,,,,,,7915.106,1414.7332,6763.0576,7652.4209,6405.1597,1152.8306,357.11542,4.6111131,4.209578,1.7435428,0.85034734,354,396.20831,3.412678,0.11505729,2.5767798,1.7122858,1.247699,0.59526622,0.27673891,0.11437787,0.037834246,0.017219631,830.75,515.375,416.875,353.25,293.75,161.5,94.875,62.375,6.5192022,6.5,0.5,0.5,0.70710677,1.118034,-2.7064912,-2.686847,-2.6782827,-7.463532,-7.3376217,-7.2855878,1.4057597,384.75,449.625,381.25,152.375,61.25,22.75,6.875,2.625,0.14692654,0.064401984,0.22174221,0.17171888,0.30441725,0.50134212,0.62614596,0.75201356,0.5468902,0.98717189,0.80359012,1.3888009,1.5919863,2.0836024,3.1146934,4.0099258,5.2847729,5.1185555,1.3838465,601.67438,832.625,1304.625,754.875,426.25,152.375,61.25,22.75,6.875,2.625,919.875,305.25,45,0,0,0,0,0
